id,prefix_code,sku,name,featured_image,brand,unit,channel,category,cbm,moq,cost_price,ps_overal_dimension,ps_arm_height,ps_seat_height,ps_seat_depth,ps_nett_weight,ps_gross_weight,ps_product_type,ps_seat_construction,ps_box_dimension,ps_box_weight,ps_pax,ps_20ft_container,ps_40gp_container,ps_40hq_container,shop_drawing_pdf,shop_drawing_archive,production_drawing_pdf,production_drawing_archive,assembly_pdf,assembly_archive,drawing_3d_dwg,drawing_3d_obj,drawing_3d_3dmax,drawing_3d_sketchup,seo_meta_title,seo_meta_description,seo_meta_keyword,seo_content_overview,created_at,updated_at
393,NO,RAE-06,Rae Ottoman,,,1,,,0.09,1,,75 x 75 x 39 cm,,,,,35.5,Assembly Required,,79 x 79 x 15 cm,,1 Pc/1Ctn,339 pcs,705 pcs,765 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
394,NO,RAE-08,Rae Middle Seater,,,1,,,0.09,1,,75 x 88 x 63.5 cm,,36,85,,,Assembly Required,,79 x 79 x 15 cm,,1 Pc/1Ctn,339 pcs,705 pcs,765 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
395,NO,CLIO-BS,Clio Bar Stool,,,1,,,0.1,1,,60 x 63 x 87 cm,,,,10,12,Assembly Required,,81 x 48 x 26 cm,,1 Pc/1Ctn,308 pcs,642pcs,739 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
396,NO,CLIO-BT,Clio Bar Table,,,1,,,0.27,1,,120  x  70  x  110 cm,,,,10,12,Assembly Required,,158 x 78 x 22 cm,,1 Pc/1Ctn,113 pcs,237 pcs,272 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
397,NO,CLIO-CT-120,Clio Coffee Table 120,,,1,,,0.22,1,,120  x  70  x  40 cm,,,,,,Assembly Required,,128 x 78 x 22 cm,,1 Pc/1Ctn,140 pcs,298 pcs,336 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
398,NO,CLIO-CT-150,Clio Coffee Table 150,,,1,,,0.22,1,,150  x  70  x  40 cm,,,,,,Assembly Required,,158 x 78 x 18 cm,,1 Pc/1Ctn,142 pcs,294 pcs,330 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
399,NO,CLIO-BN-175,Clio Bench 175,,,1,,,0.17,1,,175  x  40  x  44 cm,,,,,,Assembly Required,,183 x 48 x 19 cm,,1 Pc/1Ctn,186 pcs,379 pcs,439 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
400,NO,CLIO-BN-225,Clio Bench 225,,,1,,,0.21,1,,225  x  40  x  44 cm,,,,,,Assembly Required,,233 x 48 x 19 cm,,1 Pc/1Ctn,148 pcs,302 pcs,350 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
401,NO,CLIO-DT-200,Clio Dining Table 200,,,1,,,1.75,1,,200  x  100  x  75 cm,,,,,,Assembly Required,,208 x 108 x 78 cm,,1 Pc/1Ctn,16 pcs,34 pcs,34 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
402,NO,CLIO-DT-250,Clio Dining Table 250,,,1,,,2.1,1,,250  x  100  x  75 cm,,,,,,Assembly Required,,258 x 108 x 78 cm,,1 Pc/1Ctn,12 pcs,24 pcs,33 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
403,NO,CLIO-ST,Clio Side Table,,,1,,,0.08,1,,40  x  40  x  55 cm,,,,,,Assembly Required,,61 x 48 x 26 cm,,1 Pc/1Ctn,414 pcs,863 pcs,975 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
404,NO,OSC-DC,Oscar Dining Chair,,,1,,,0.4,10,,60 x 63 x 87 cm,58,40.5,68,,,Fully Assembled,,65 x 70 x 92 cm,,1 Pc/1Ctn,54 pcs,117 pcs,156 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
405,NO,NEVA-BS,Neva Bar Stool,,,1,,,0.09,1,,40 x 40 x 75 cm,,,,10,12,Assembly Required,,81 x 48 x 24 cm,,1 Pc/1Ctn,316 pcs,656 pcs,789 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
406,NO,NEVA-BT,Neva Bar Table,,,1,,,0.3,1,,120 x 70 x 110 cm,,,,10,12,Assembly Required,,128 x 78 x 30 cm,,1 Pc/1Ctn,99 pcs,211 pcs,240 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
407,NO,NEVA-CT-130,Neva Coffee Table,,,1,,,0.19,1,,130 x 70 x 40 cm,,,,10,12,Assembly Required,,136 x 78 x 18 cm,,1 Pc/1Ctn,164 pcs,338 pcs,382 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
408,NO,NEVA-CN-130,Neva Console Table,,,1,,,0.17,1,,130 x 40 x 75 cm,,,,10,12,Assembly Required,,140.4 x 24.5 x 50.4 cm,,1 Pc/1Ctn,177 pcs,362 pcs,404 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
409,NO,NEVA-DT-250,Neva Dining Table 250,,,1,,,0.73,1,,250 x 100 x 75 cm,,,,,,Assembly Required,,250.4 x 110.4 x 26.5 cm,,1 Pc/1Ctn,36 pcs,72 pcs,94 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
410,NO,NEVA-DT-300,Neva Dining Table 300,,,1,,,0.91,1,,300 x 100 x 75 cm,,,,,,Assembly Required,,310.4 x 110.4 x 26.5 cm,,1 Pc/1Ctn,18 pcs,54 pcs,60 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
411,NO,NEVA-RDT-120,Neva Round Dining Table 120,,,1,,,0.48,1,,120 x 120 x 75 cm,,,,,,Assembly Required,,130.4 x 130.4 x 28.5 cm,,1 Pc/1Ctn,46 pcs,100 pcs,146 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
412,NO,NEVA-RDT-160,Neva Round Dining Table 160,,,1,,,0.65,1,,160 x 100 x 75 cm,,,,,,Assembly Required,,158 x 158 x 26 cm,,1 Pc/1Ctn,40 pcs,87 pcs,94 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
413,NO,NEVA-ST,Neva Side Table,,,1,,,0.08,1,,45 x 45 x 50 cm,,,,,,Assembly Required,,55.4 x 57.4 x 26 cm,,1 Pc/1Ctn,376 pcs,772 pcs,856 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
414,NO,NEVA-RCT-90,Neva Round Coffee Table 90,,,1,,,0.16,10,,80 x 80 x 40 cm,,,,,,Assembly Required,,88 x 88 x 21 cm,,1 Pc/1Ctn,176 pcs,372 pcs,441 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
415,NO,NEVA-LRCT-70,Neva Round Low Coffee Table 70,,,1,,,0.09,1,,70 x 70 x 40 cm,,,,,,Assembly Required,,68 x 68 x 20 cm,,1 Pc/1Ctn,309 pcs,642 pcs,744 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
416,NO,NEVA-RST,Neva Round Side Table,,,1,,,0.06,1,,40 x 40 x 50 cm,,,,,,Assembly Required,,56 x 48 x 22 cm,,1 Pc/1Ctn,504 pcs,1056 pcs,1200 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
417,NO,DT-230VG-AL,Vinegard Aluminum Dining Table 230,,,1,,,0.51,10,,230  x  100  x  75 cm,,,,80.11,85.34,Assembly Required,,238 x 108 x 20 cm,,1 Pc/1Ctn,59 pcs,121 pcs,130 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
418,NO,DT-300VG-AL,Vinegard Aluminum Dining Table 300,,,1,,,0.63,10,,300  x  100  x  75 cm,,,,56,60,Assembly Required,,308 x 108 x 19 cm,,1 Pc/1Ctn,26 pcs,78 pcs,90 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
419,NO,BB-300VG-AL,Vinegard Aluminum Backless Bench 300,,,1,,,0.16,10,,300  x  40  x  40 cm,,,,26.5,29,Assembly Required,,303 x 43 x 13 cm,,1 Pc/1Ctn,95 pcs,285 pcs,324 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
420,NO,BB-230VG-AL,Vinegard Aluminum Backless Bench 230,,,1,,,0.13,10,,230  x  40  x  45 cm,,,,35.8,38.75,Assembly Required,,233 x 43 x 13 cm,,1 Pc/1Ctn,244 pcs,501 pcs,560 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
421,NO,EM-DC,Emmilie Dining Chair,,,1,,,0.34,200,,55 x 61.5 x 77.5 cm,70,47,51,8.85,9.95,Fully Assembled,Slatted/Woven,67 x 65 x 78 cm,,1 Pc/1Ctn,81 pcs,162 pcs,216 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
422,NO,EM-06,Emmilie Ottoman,,,1,,,0.29,25,,76 x 60 x 39.5 cm,,,,,,Fully Assembled,Slatted/Woven,80 x 84 x 43.5 cm,,1 Pc/1Ctn,84 pcs,180 pcs,225 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
423,NO,RUBY-04,Ruby Swivel Seater,,,1,,,1.03,10,,119 x  96  x 72 cm,,,,,,Fully Assembled,,127 x 103 x 79 cm,,1 Pc/1Ctn,28 pcs,60 pcs,63 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
424,NO,RUBY-05,Ruby Corner Modular Sofa,,,1,,,0.77,10,,99 x  95  x 72 cm,72,36,71,,,Fully Assembled,,100 x 100 x 77 cm,,1 Pc/1Ctn,34 pcs,72 pcs,72 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
425,NO,RUBY-02,Ruby Middle Modular Sofa,,,1,,,0.71,10,,87.5  x  95  x 72 cm,72,36,71,,,Fully Assembled,,100 x 92.5 x 77 cm,,1 Pc/1Ctn,36 pcs,78 pcs,96 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
426,NO,RUBY-03,Ruby Modular Ottoman,,,1,,,0.38,10,,87.5  x  95  x 36 cm,,,,,,Fully Assembled,,100 x 92.5 x 41 cm,,1 Pc/1Ctn,70 pcs,146 pcs,170 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
427,NO,RUBY-01,Ruby Left Right Modular Sofa,,,1,,,0.77,10,,95  x  95  x 72 cm,72,36,71,,,Fully Assembled,,100 x 100 x 77 cm,,1 Pc/1Ctn,34 pcs,72 pcs,72 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
428,NO,RUBY-DC,Ruby Upholstery Dining Chair,,,1,,,0.39,10,,62  x 60  x 85 cm,65,48,51,,,Fully Assembled,,67 x 65 x 90.5 cm,,2 Pc/1Ctn,54 pcs,117 pcs,156 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
429,NO,VINO-LT,Vino Low Table,,,1,,,0.19,50,,77.5 x 65 x 29 cm,,,,7.25,7.92,Fully Assembled,Slatted Metal,82.5 x 70 x 34 cm,,1 Pc/1Ctn,161 pcs,338 pcs,349 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
430,NO,CTT150,Classic Teak Console Table with Shelf,,,1,,,0.2,50,,152.5 x 46 x 81 cm,,,,29.09,25.53,Assembly Required,,159 x 52 x 25 cm,,1 Pc/1Ctn,148 pcs,312 pcs,351 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
431,NO,FDS-130BB,Planka Backless Bench 130,,,1,,,0.06,20,,130 x 45 x 45 cm,,,,,17.7,Assembly Required,Slatted,133 x 48 x 10 cm,,1 Pc/1Ctn,495 pcs,1031 pcs,1160 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
432,NO,FDS-180BB,Planka Backless Bench 180,,,1,,,0.08,20,,180 x 45 x 45 cm,,,,,0.5,Assembly Required,Slatted,183 x 48 x 10 cm,,1 Pc/1Ctn,360 pcs,735 pcs,823 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
433,NO,PL-CT-RND-C,Platon Coffee table Round 120 Ceramic,,,1,,,0.16,25,,120 x 120 x 32 cm,,,,,,Assembly Required,Slatted,127 x 127 x 10 cm,,1 Pc/1Ctn,144 pcs,312 pcs,435 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
434,NO,BLS-01,Bliss Single Seater,,,1,,,0.83,0,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
435,NO,BLS-01-R,Bliss Right Single Modular,,,1,,,0.72,10,,94  x 94  x 72 cm,,,,,,Assembly Required,,98 x 98 x 75 cm,,1 Pc/1Ctn,36 pcs,72 pcs,72 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
436,NO,BLS-01-L,Bliss Left Single Modular,,,1,,,0.72,10,,94  x 94  x 72 cm,,,,,,Assembly Required,,98 x 98 x 75 cm,,1 Pc/1Ctn,36 pcs,72 pcs,72 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
437,NO,PL-CT-RC120-C,Platon Coffee Table Recta 120 Ceramic,,,1,,,0.11,25,,120 x 80 x 23 cm,,,,,,Assembly Required,Slatted,127 x 87 x 10 cm,,1 Pc/1Ctn,277 pcs,579 pcs,663 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
438,NO,PL-CT-RC160-C,Platon Coffee Table Recta 160 Ceramic,,,1,,,0.15,25,,160 x 80 x 23 cm,,,,,,Assembly Required,Slatted,167 x 87 x 10 cm,,1 Pc/1Ctn,209 pcs,422 pcs,509 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:11
439,NO,PL-ST-C,Platon Side Table Ceramic,,,1,,,0.03,50,,40 x 40 x 50 cm,,,,,,Assembly Required,Slatted,53 x 45 x 13 cm,,1 Pc/1Ctn,1046 pcs,422 pcs,2390 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:10
440,NO,DRS-ST,Dorus Side Table,,,1,,,0.03,20,,40 x 40 x 50 cm,,,,,,Assembly Required,,53 x 45 x 13 cm,,1 Pc/1Ctn,1046 pcs,2132 pcs,2390 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:10
441,NO,DRS-CT-RC120,Dorus Coffee Table Recta 120,,,1,,,0.11,20,,120 x 80 x 32 cm,,,,,,Assembly Required,,127 x 87 x 10 cm,,1 Pc/1Ctn,277pcs,579 pcs,663 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:49,2023-01-26 05:37:10
442,NO,DRS-CT-RND,Dorus Coffee table Round 120,,,1,,,0.16,20,,120 x 120 x 32 cm,,,,,,Assembly Required,,127 x 127 x 10 cm,,1 Pc/1Ctn,144 pcs,312 pcs,435 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
443,NO,DRS-CT-RC160,Dorus Coffee Table Recta 160,,,1,,,0.14,20,,160 x 80 x 32 cm,,,,,,Assembly Required,,167 x 87 x 10 cm,,1 Pc/1Ctn,209 pcs,422 pcs,509 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
444,NO,RYL-DT-120,Royal Round Table 120,,,1,,,0.36,30,,120  x 120 x 75 cm,,,,,,Assembly Required,,129 x 129 x 22 cm,,1 Pc/1Ctn,63 pcs,136pcs,182 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
445,NO,BLS-01-M,Bliss Single Middle Modular,,,1,,,0.68,10,,90  x 94  x 78 cm,,,,,,Assembly Required,,98 x 98 x 71 cm,,1 Pc/1Ctn,36 pcs,72 pcs,96 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
446,NO,RIZO-CT-C,Rizo Coffee Table With Ice Bucket - Ceramic Top,,,1,,,0.16,10,,120 x 120  x 32 cm,,,,,,Assembly Required,,127 x 127 x 10 cm,,1 Pc/1Ctn,144 pcs,312 pcs,435  pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
447,NO,BLS-B-01,Bliss Single Base Without Panels,,,1,,,0.68,10,,90  x 90  x 72 cm,,,,,,Assembly Required,,98 x 98 x 71 cm,,1 Pc/1Ctn,36 pcs,72 pcs,96 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
448,NO,OLI-BS,Oliver Bathroom Stool,,,1,,,0.08,50,,65  x  42  x  46.5 cm,,,,,,Assembly Required,,71 x 48 x 25 cm,,1 Pc/1Ctn,360 pcs,750 pcs,825 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
449,NO,OLI-BB,Oliver Bathroom Bench,,,1,,,0.05,50,,100  x  42  x  47 cm,,,,,,Assembly Required,,71 x 48 x 25 cm,,1 Pc/1Ctn,360 pcs,750 pcs,825 pcsB,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
450,NO,OLI-SS,Oliver Shaving Stool,,,1,,,0.05,50,,44  x  33  x  22.5 cm,,,,,,Assembly Required,,71 x 48 x 25 cm,,1 Pc/1Ctn,360 pcs,750 pcs,825 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
451,NO,MOR-BS,Morin Bathroom Stool,,,1,,,0.05,50,,100  x  31  x  47.7 cm,,,,,,Assembly Required,,52 x 37 x 24 cm,,1 Pc/1Ctn,642 pcs,1338 pcs,1569 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
452,NO,MOR-BB,Morin Bathroom Bench,,,1,,,0.05,50,,61.5  x  31  x  47.2 cm,,,,,,Assembly Required,,52 x 37 x 24 cm,,1 Pc/1Ctn,642 pcs,1338 pcs,1569 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
453,NO,MOR-SS,Morin Shaving Stool,,,1,,,0.05,50,,37.5  x  32  x  26 cm,,,,,,Assembly Required,,52 x 37 x 24 cm,,1 Pc/1Ctn,642 pcs,1338 pcs,1569 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
454,NO,NOI-BS,Noir Bathroom Stool,,,1,,,0.04,50,,37.8  x  43.8  x  40.2 cm,,,,,,Assembly Required,,52 x 45 x 19 cm,,1 Pc/1Ctn,679 pcs,1383 pcs,1610 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
455,NO,NOI-SS,Noir Shaving Stool,,,1,,,0.04,50,,27.6  x  32  x  23.8 cm,,,,,,Assembly Required,,52 x 45 x 19 cm,,1 Pc/1Ctn,679 pcs,1383 pcs,1610 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
456,NO,MET-S-BS,Metric Bathroom Stool Square,,,1,,,0.05,50,,46  x  46  x  48 cm,,,,,,Assembly Required,,52 x 46 x 22 cm,,1 Pc/1Ctn,575 pcs,1195 pcs,1380 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
457,NO,MET-R-BS,Metric Bathroom Stool Round,,,1,,,0.05,50,,46  x  46  x  48 cm,,,,,,Assembly Required,,52 x 46 x 22 cm,,1 Pc/1Ctn,575 pcs,1195 pcs,1380 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
458,NO,ELL-BS,Elliot Bathroom Stool,,,1,,,0.08,50,,60  x  40  x  46.5 cm,,,,,,Assembly Required,,86 x 48 x 21 cm,,1 Pc/1Ctn,364 pcs,746 pcs,843 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
459,NO,ELL-BB,Elliot Bathroom Bench,,,1,,,0.08,50,,100  x  46  x  46.5 cm,,,,,,Assembly Required,,86 x 48 x 21 cm,,1 Pc/1Ctn,364 pcs,746 pcs,843 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
460,NO,ELL-SS,Elliot Shaving Stool,,,1,,,0.08,50,,38  x  30  x  24 cm,,,,,,Assembly Required,,86 x 48 x 21 cm,,1 Pc/1Ctn,364 pcs,746 pcs,843 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
461,NO,EM1-LB,Emil Laundry Basket - 1 Slot,,,1,,,0.05,50,,43.6  x  41  x  75.5  cm,,,,,,Assembly Required,,82 x 47 x 12 cm,,1 Pc/1Ctn,702 pcs,1432 pcs,1602 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
462,NO,EM2-LB,Emil Laundry Basket - 2 Slot,,,1,,,0.06,50,,41  x  83.5  x  76  cm,,,,,,Assembly Required,,82 x 47 x 12 cm,,1 Pc/1Ctn,702 pcs,1432 pcs,1602 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
463,NO,CI1-LB,Circa Laundry Basket - Small,,,1,,,0.05,50,,35  x  35  x  68  cm,,,,,,Fully Assembled,,82 x 47 x 12 cm,,1 Pc/1Ctn,702 pcs,1432 pcs,1602 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
464,NO,CI2-LB,Circa Laundry Basket - Medium,,,1,,,0.18,50,,42  x  42  x  70 cm,,,,,,Fully Assembled,,48 x 48 x 80 cm,,1 Pc/1Ctn,127 pcs,265 pcs,325 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
465,NO,CI3-LB,Circa Laundry Basket - Large,,,1,,,0.18,50,,51  x  51  x  75 cm,,,,,,Fully Assembled,,48 x 48 x 80 cm,,1 Pc/1Ctn,127 pcs,265 pcs,325 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
466,NO,AGR-LB,Agra Laundry Basket,,,1,,,0.07,50,,42  x  41  x  67.5  cm,,,,,,Assembly Required,,74 x 48 x 20 cm,,1 Pc/1Ctn,420 pcs,870 pcs,1008 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
467,NO,NAR-TS,Nara Towel Stand,,,1,,,0.09,50,,71.2   x  31  x 80 cm,,,,,,Assembly Required,,92 x 77 x 13 cm,,1 Pc/1Ctn,342 pcs,708 pcs,786 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
468,NO,AXI-TS,Axia Towel Stand,,,1,,,0.03,50,,70  x  30.7  x 81.5 cm,,,,,,Assembly Required,,88 x 35 x 12 cm,,1 Pc/1Ctn,858 pcs,1764 pcs,2041 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
469,NO,XAV-TS,Xavier Towel Stand,,,1,,,0.05,0,,,,,,,,Assembly Required,, ,,,,,,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
470,NO,BLS-02,Bliss 2 Seater,,,1,,,1.65,10,,188  x  94  x 78 cm,,,,,,Assembly Required,,195 x 101 x 84 cm,,1 Pc/1Ctn,14 pcs,28 pcs,36 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
471,NO,BLS-02-R,Bliss Right Double Modular,,,1,,,1.65,10,,184  x  94  x 78 cm,,,,,,Assembly Required,,195 x 101 x 84 cm,,1 Pc/1Ctn,14 pcs,28 pcs,36 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
472,NO,BLS-02-L,Bliss Left Double Modular,,,1,,,1.65,10,,184  x  94  x 78 cm,,,,,,Assembly Required,,195 x 101 x 84 cm,,1 Pc/1Ctn,14 pcs,28 pcs,36 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
473,NO,BLS-02-M,Bliss Double Middle Modular,,,1,,,1.47,10,,180  x  94  x 72 cm,,,,,,Assembly Required,,187 x 101 x 78 cm,,1 Pc/1Ctn,18 pcs,38 pcs,46 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
474,NO,BLS-B-02,Bliss Double Base Without Panels,,,1,,,1.47,10,,180  x  90  x 72 cm,,,,,,Assembly Required,,187 x 101 x 78 cm,,1 Pc/1Ctn,18 pcs,38 pcs,46 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
475,NO,BLS-06,Bliss Ottoman,,,1,,,0.41,10,,90  x  90  x 38 cm,,,,,,Assembly Required,,97  x 97  x 44 cm,,1 Pc/1Ctn,72 pcs,144 pcs,144 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
476,NO,BLS-03,Bliss Corner,,,1,,,0.81,10,,94  x  94  x  72 cm,,,,,,,,101 x 101 x 78 cm,,1 Pc/1Ctn,34 pcs,70 pcs,70 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
477,NO,BLS-P,Bliss Panel,,,1,,,,0,,,,,,,,Assembly Required,, ,,,,,,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
478,NO,OKA-BT,Oka Tray,,,1,,,0.01,50,,46  x  33  x  6 cm,,,,,,Assembly Required,,49 x 37 x 8 cm,,1 Pc/1Ctn,2232 pcs,4576 pcs,5150 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
479,NO,NYM-BT,Nym Tray,,,1,,,0.01,50,,43.5  x  25  x  4.5 cm,,,,,,Assembly Required,,47 x 29 x 7 cm,,1 Pc/1Ctn,3460 pcs,7050 pcs,7945 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
480,NO,CHI-BS,Chia Shelf,,,1,,,0.03,50,,25  x  30  x  84.5 cm,,,,,,Fully Assembled,,88 x 28 x 14 cm,,1 Pc/1Ctn,934 pcs,1902 pcs,2152 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
481,NO,COS-BS,Costa Shelf,,,1,,,0.1,50,,46 x  34  x  103.7  cm,,,,,,Assembly Required,,125 x 53 x 15 cm,,1 Pc/1Ctn,301 pcs,628 pcs,738 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
482,NO,FLO-BS,Flou Shelf,,,1,,,0.15,50,,56  x  40  x  180.5 cm,,,,,,Fully Assembled,,185 x 47 x 17 cm,,1 Pc/1Ctn,222 pcs,450 pcs,495 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
483,NO,AIR-BS,Aira Shelf,,,1,,,0.09,50,,51  x  22  x  66 cm,,,,,,Fully Assembled,,69 x 54 x 25 cm,,1 Pc/1Ctn,326 pcs,662 pcs,791 pcs,,,,,,,,,,,,,,,2023-01-26 05:02:50,2023-01-26 05:37:10
